indice_i,id_i,w,d,day,mtb,accettato
38,345,1,0,14,17,0.0
38,345,1,1,14,17,0.0
38,345,1,2,14,17,0.0
38,345,1,3,14,17,0.0
38,345,1,4,14,17,0.0
38,345,2,0,14,17,1.0
38,345,2,1,14,17,0.0
38,345,2,2,14,17,0.0
38,345,2,3,14,17,0.0
38,345,2,4,14,17,0.0
39,346,1,0,16,19,0.0
39,346,1,1,16,19,0.0
39,346,1,2,16,19,0.0
39,346,1,3,16,19,0.0
39,346,1,4,16,19,0.0
39,346,2,0,16,19,0.0
39,346,2,1,16,19,1.0
39,346,2,2,16,19,0.0
39,346,2,3,16,19,0.0
39,346,2,4,16,19,0.0
40,347,1,0,16,17,0.0
40,347,1,1,16,17,0.0
40,347,1,2,16,17,1.0
40,347,1,3,16,17,0.0
40,347,1,4,16,17,0.0
40,347,2,0,16,17,0.0
40,347,2,1,16,17,0.0
40,347,2,2,16,17,0.0
40,347,2,3,16,17,0.0
40,347,2,4,16,17,0.0
41,348,1,0,16,21,0.0
41,348,1,1,16,21,0.0
41,348,1,2,16,21,0.0
41,348,1,3,16,21,0.0
41,348,1,4,16,21,0.0
41,348,2,0,16,21,0.0
41,348,2,1,16,21,1.0
41,348,2,2,16,21,0.0
41,348,2,3,16,21,0.0
41,348,2,4,16,21,0.0
42,349,1,0,16,10,0.0
42,349,1,1,16,10,0.0
42,349,1,2,16,10,1.0
42,349,1,3,16,10,0.0
42,349,1,4,16,10,0.0
42,349,2,0,16,10,0.0
42,349,2,1,16,10,0.0
42,349,2,2,16,10,0.0
42,349,2,3,16,10,0.0
42,349,2,4,16,10,0.0
43,350,1,0,16,23,0.0
43,350,1,1,16,23,0.0
43,350,1,2,16,23,1.0
43,350,1,3,16,23,0.0
43,350,1,4,16,23,0.0
43,350,2,0,16,23,0.0
43,350,2,1,16,23,0.0
43,350,2,2,16,23,0.0
43,350,2,3,16,23,0.0
43,350,2,4,16,23,0.0
44,351,1,0,16,17,0.0
44,351,1,1,16,17,0.0
44,351,1,2,16,17,1.0
44,351,1,3,16,17,0.0
44,351,1,4,16,17,0.0
44,351,2,0,16,17,0.0
44,351,2,1,16,17,0.0
44,351,2,2,16,17,0.0
44,351,2,3,16,17,0.0
44,351,2,4,16,17,0.0
45,352,1,0,16,14,0.0
45,352,1,1,16,14,0.0
45,352,1,2,16,14,1.0
45,352,1,3,16,14,0.0
45,352,1,4,16,14,0.0
45,352,2,0,16,14,0.0
45,352,2,1,16,14,0.0
45,352,2,2,16,14,0.0
45,352,2,3,16,14,0.0
45,352,2,4,16,14,0.0
46,353,1,0,16,9,0.0
46,353,1,1,16,9,0.0
46,353,1,2,16,9,1.0
46,353,1,3,16,9,0.0
46,353,1,4,16,9,0.0
46,353,2,0,16,9,0.0
46,353,2,1,16,9,0.0
46,353,2,2,16,9,0.0
46,353,2,3,16,9,0.0
46,353,2,4,16,9,0.0
47,354,1,0,16,23,0.0
47,354,1,1,16,23,0.0
47,354,1,2,16,23,1.0
47,354,1,3,16,23,0.0
47,354,1,4,16,23,0.0
47,354,2,0,16,23,0.0
47,354,2,1,16,23,0.0
47,354,2,2,16,23,0.0
47,354,2,3,16,23,0.0
47,354,2,4,16,23,0.0
48,355,1,0,16,13,0.0
48,355,1,1,16,13,0.0
48,355,1,2,16,13,1.0
48,355,1,3,16,13,0.0
48,355,1,4,16,13,0.0
48,355,2,0,16,13,0.0
48,355,2,1,16,13,0.0
48,355,2,2,16,13,0.0
48,355,2,3,16,13,0.0
48,355,2,4,16,13,0.0
49,356,1,0,16,21,0.0
49,356,1,1,16,21,0.0
49,356,1,2,16,21,1.0
49,356,1,3,16,21,0.0
49,356,1,4,16,21,0.0
49,356,2,0,16,21,0.0
49,356,2,1,16,21,0.0
49,356,2,2,16,21,0.0
49,356,2,3,16,21,0.0
49,356,2,4,16,21,0.0
50,357,1,0,16,14,0.0
50,357,1,1,16,14,0.0
50,357,1,2,16,14,1.0
50,357,1,3,16,14,0.0
50,357,1,4,16,14,0.0
50,357,2,0,16,14,0.0
50,357,2,1,16,14,0.0
50,357,2,2,16,14,0.0
50,357,2,3,16,14,0.0
50,357,2,4,16,14,0.0
51,358,1,0,16,18,0.0
51,358,1,1,16,18,0.0
51,358,1,2,16,18,0.0
51,358,1,3,16,18,0.0
51,358,1,4,16,18,0.0
51,358,2,0,16,18,0.0
51,358,2,1,16,18,0.0
51,358,2,2,16,18,1.0
51,358,2,3,16,18,0.0
51,358,2,4,16,18,0.0
52,359,1,0,16,6,0.0
52,359,1,1,16,6,0.0
52,359,1,2,16,6,0.0
52,359,1,3,16,6,0.0
52,359,1,4,16,6,0.0
52,359,2,0,16,6,0.0
52,359,2,1,16,6,0.0
52,359,2,2,16,6,1.0
52,359,2,3,16,6,0.0
52,359,2,4,16,6,0.0
53,360,1,0,16,24,0.0
53,360,1,1,16,24,0.0
53,360,1,2,16,24,0.0
53,360,1,3,16,24,0.0
53,360,1,4,16,24,0.0
53,360,2,0,16,24,0.0
53,360,2,1,16,24,0.0
53,360,2,2,16,24,1.0
53,360,2,3,16,24,0.0
53,360,2,4,16,24,0.0
54,361,1,0,16,19,0.0
54,361,1,1,16,19,0.0
54,361,1,2,16,19,0.0
54,361,1,3,16,19,0.0
54,361,1,4,16,19,0.0
54,361,2,0,16,19,0.0
54,361,2,1,16,19,0.0
54,361,2,2,16,19,1.0
54,361,2,3,16,19,0.0
54,361,2,4,16,19,0.0
55,362,1,0,16,15,0.0
55,362,1,1,16,15,0.0
55,362,1,2,16,15,0.0
55,362,1,3,16,15,0.0
55,362,1,4,16,15,0.0
55,362,2,0,16,15,0.0
55,362,2,1,16,15,0.0
55,362,2,2,16,15,1.0
55,362,2,3,16,15,0.0
55,362,2,4,16,15,0.0
56,363,1,0,16,25,0.0
56,363,1,1,16,25,0.0
56,363,1,2,16,25,0.0
56,363,1,3,16,25,0.0
56,363,1,4,16,25,0.0
56,363,2,0,16,25,0.0
56,363,2,1,16,25,0.0
56,363,2,2,16,25,1.0
56,363,2,3,16,25,0.0
56,363,2,4,16,25,0.0
57,364,1,0,16,26,0.0
57,364,1,1,16,26,0.0
57,364,1,2,16,26,0.0
57,364,1,3,16,26,0.0
57,364,1,4,16,26,0.0
57,364,2,0,16,26,0.0
57,364,2,1,16,26,0.0
57,364,2,2,16,26,1.0
57,364,2,3,16,26,0.0
57,364,2,4,16,26,0.0
58,365,1,0,16,21,0.0
58,365,1,1,16,21,0.0
58,365,1,2,16,21,0.0
58,365,1,3,16,21,0.0
58,365,1,4,16,21,0.0
58,365,2,0,16,21,0.0
58,365,2,1,16,21,0.0
58,365,2,2,16,21,1.0
58,365,2,3,16,21,0.0
58,365,2,4,16,21,0.0
59,366,1,0,16,12,0.0
59,366,1,1,16,12,0.0
59,366,1,2,16,12,0.0
59,366,1,3,16,12,0.0
59,366,1,4,16,12,0.0
59,366,2,0,16,12,0.0
59,366,2,1,16,12,0.0
59,366,2,2,16,12,1.0
59,366,2,3,16,12,0.0
59,366,2,4,16,12,0.0
60,367,1,0,16,12,0.0
60,367,1,1,16,12,0.0
60,367,1,2,16,12,0.0
60,367,1,3,16,12,0.0
60,367,1,4,16,12,0.0
60,367,2,0,16,12,0.0
60,367,2,1,16,12,0.0
60,367,2,2,16,12,1.0
60,367,2,3,16,12,0.0
60,367,2,4,16,12,0.0
61,368,1,0,16,13,0.0
61,368,1,1,16,13,0.0
61,368,1,2,16,13,0.0
61,368,1,3,16,13,1.0
61,368,1,4,16,13,0.0
61,368,2,0,16,13,0.0
61,368,2,1,16,13,0.0
61,368,2,2,16,13,0.0
61,368,2,3,16,13,0.0
61,368,2,4,16,13,0.0
62,369,1,0,16,14,0.0
62,369,1,1,16,14,0.0
62,369,1,2,16,14,0.0
62,369,1,3,16,14,1.0
62,369,1,4,16,14,0.0
62,369,2,0,16,14,0.0
62,369,2,1,16,14,0.0
62,369,2,2,16,14,0.0
62,369,2,3,16,14,0.0
62,369,2,4,16,14,0.0
63,370,1,0,16,13,0.0
63,370,1,1,16,13,0.0
63,370,1,2,16,13,0.0
63,370,1,3,16,13,1.0
63,370,1,4,16,13,0.0
63,370,2,0,16,13,0.0
63,370,2,1,16,13,0.0
63,370,2,2,16,13,0.0
63,370,2,3,16,13,0.0
63,370,2,4,16,13,0.0
64,371,1,0,16,14,0.0
64,371,1,1,16,14,0.0
64,371,1,2,16,14,0.0
64,371,1,3,16,14,1.0
64,371,1,4,16,14,0.0
64,371,2,0,16,14,0.0
64,371,2,1,16,14,0.0
64,371,2,2,16,14,0.0
64,371,2,3,16,14,0.0
64,371,2,4,16,14,0.0
65,372,1,0,16,13,0.0
65,372,1,1,16,13,0.0
65,372,1,2,16,13,0.0
65,372,1,3,16,13,1.0
65,372,1,4,16,13,0.0
65,372,2,0,16,13,0.0
65,372,2,1,16,13,0.0
65,372,2,2,16,13,0.0
65,372,2,3,16,13,0.0
65,372,2,4,16,13,0.0
66,373,1,0,16,14,0.0
66,373,1,1,16,14,0.0
66,373,1,2,16,14,0.0
66,373,1,3,16,14,1.0
66,373,1,4,16,14,0.0
66,373,2,0,16,14,0.0
66,373,2,1,16,14,0.0
66,373,2,2,16,14,0.0
66,373,2,3,16,14,0.0
66,373,2,4,16,14,0.0
67,374,1,0,16,18,0.0
67,374,1,1,16,18,0.0
67,374,1,2,16,18,0.0
67,374,1,3,16,18,1.0
67,374,1,4,16,18,0.0
67,374,2,0,16,18,0.0
67,374,2,1,16,18,0.0
67,374,2,2,16,18,0.0
67,374,2,3,16,18,0.0
67,374,2,4,16,18,0.0
68,375,1,0,16,11,0.0
68,375,1,1,16,11,0.0
68,375,1,2,16,11,0.0
68,375,1,3,16,11,1.0
68,375,1,4,16,11,0.0
68,375,2,0,16,11,0.0
68,375,2,1,16,11,0.0
68,375,2,2,16,11,0.0
68,375,2,3,16,11,0.0
68,375,2,4,16,11,0.0
69,376,1,0,16,18,0.0
69,376,1,1,16,18,0.0
69,376,1,2,16,18,0.0
69,376,1,3,16,18,1.0
69,376,1,4,16,18,0.0
69,376,2,0,16,18,0.0
69,376,2,1,16,18,0.0
69,376,2,2,16,18,0.0
69,376,2,3,16,18,0.0
69,376,2,4,16,18,0.0
0,377,1,0,17,15,1.0
0,377,1,1,17,15,0.0
0,377,1,2,17,15,0.0
0,377,1,3,17,15,0.0
0,377,1,4,17,15,0.0
0,377,2,0,17,15,0.0
0,377,2,1,17,15,0.0
0,377,2,2,17,15,0.0
0,377,2,3,17,15,0.0
0,377,2,4,17,15,0.0
1,378,1,0,17,19,1.0
1,378,1,1,17,19,0.0
1,378,1,2,17,19,0.0
1,378,1,3,17,19,0.0
1,378,1,4,17,19,0.0
1,378,2,0,17,19,0.0
1,378,2,1,17,19,0.0
1,378,2,2,17,19,0.0
1,378,2,3,17,19,0.0
1,378,2,4,17,19,0.0
2,379,1,0,17,20,1.0
2,379,1,1,17,20,0.0
2,379,1,2,17,20,0.0
2,379,1,3,17,20,0.0
2,379,1,4,17,20,0.0
2,379,2,0,17,20,0.0
2,379,2,1,17,20,0.0
2,379,2,2,17,20,0.0
2,379,2,3,17,20,0.0
2,379,2,4,17,20,0.0
3,380,1,0,17,19,1.0
3,380,1,1,17,19,0.0
3,380,1,2,17,19,0.0
3,380,1,3,17,19,0.0
3,380,1,4,17,19,0.0
3,380,2,0,17,19,0.0
3,380,2,1,17,19,0.0
3,380,2,2,17,19,0.0
3,380,2,3,17,19,0.0
3,380,2,4,17,19,0.0
4,381,1,0,17,3,1.0
4,381,1,1,17,3,0.0
4,381,1,2,17,3,0.0
4,381,1,3,17,3,0.0
4,381,1,4,17,3,0.0
4,381,2,0,17,3,0.0
4,381,2,1,17,3,0.0
4,381,2,2,17,3,0.0
4,381,2,3,17,3,0.0
4,381,2,4,17,3,0.0
5,382,1,0,17,10,1.0
5,382,1,1,17,10,0.0
5,382,1,2,17,10,0.0
5,382,1,3,17,10,0.0
5,382,1,4,17,10,0.0
5,382,2,0,17,10,0.0
5,382,2,1,17,10,0.0
5,382,2,2,17,10,0.0
5,382,2,3,17,10,0.0
5,382,2,4,17,10,0.0
6,383,1,0,17,15,1.0
6,383,1,1,17,15,0.0
6,383,1,2,17,15,0.0
6,383,1,3,17,15,0.0
6,383,1,4,17,15,0.0
6,383,2,0,17,15,0.0
6,383,2,1,17,15,0.0
6,383,2,2,17,15,0.0
6,383,2,3,17,15,0.0
6,383,2,4,17,15,0.0
7,384,1,0,17,20,1.0
7,384,1,1,17,20,0.0
7,384,1,2,17,20,0.0
7,384,1,3,17,20,0.0
7,384,1,4,17,20,0.0
7,384,2,0,17,20,0.0
7,384,2,1,17,20,0.0
7,384,2,2,17,20,0.0
7,384,2,3,17,20,0.0
7,384,2,4,17,20,0.0
8,385,1,0,17,16,1.0
8,385,1,1,17,16,0.0
8,385,1,2,17,16,0.0
8,385,1,3,17,16,0.0
8,385,1,4,17,16,0.0
8,385,2,0,17,16,0.0
8,385,2,1,17,16,0.0
8,385,2,2,17,16,0.0
8,385,2,3,17,16,0.0
8,385,2,4,17,16,0.0
9,386,1,0,17,18,0.0
9,386,1,1,17,18,0.0
9,386,1,2,17,18,0.0
9,386,1,3,17,18,0.0
9,386,1,4,17,18,0.0
9,386,2,0,17,18,1.0
9,386,2,1,17,18,0.0
9,386,2,2,17,18,0.0
9,386,2,3,17,18,0.0
9,386,2,4,17,18,0.0
10,387,1,0,17,11,0.0
10,387,1,1,17,11,0.0
10,387,1,2,17,11,0.0
10,387,1,3,17,11,0.0
10,387,1,4,17,11,0.0
10,387,2,0,17,11,1.0
10,387,2,1,17,11,0.0
10,387,2,2,17,11,0.0
10,387,2,3,17,11,0.0
10,387,2,4,17,11,0.0
11,388,1,0,17,12,0.0
11,388,1,1,17,12,0.0
11,388,1,2,17,12,0.0
11,388,1,3,17,12,0.0
11,388,1,4,17,12,0.0
11,388,2,0,17,12,1.0
11,388,2,1,17,12,0.0
11,388,2,2,17,12,0.0
11,388,2,3,17,12,0.0
11,388,2,4,17,12,0.0
12,389,1,0,17,20,0.0
12,389,1,1,17,20,0.0
12,389,1,2,17,20,0.0
12,389,1,3,17,20,0.0
12,389,1,4,17,20,0.0
12,389,2,0,17,20,1.0
12,389,2,1,17,20,0.0
12,389,2,2,17,20,0.0
12,389,2,3,17,20,0.0
12,389,2,4,17,20,0.0
13,390,1,0,17,18,0.0
13,390,1,1,17,18,0.0
13,390,1,2,17,18,0.0
13,390,1,3,17,18,0.0
13,390,1,4,17,18,0.0
13,390,2,0,17,18,1.0
13,390,2,1,17,18,0.0
13,390,2,2,17,18,0.0
13,390,2,3,17,18,0.0
13,390,2,4,17,18,0.0
14,391,1,0,17,7,0.0
14,391,1,1,17,7,0.0
14,391,1,2,17,7,0.0
14,391,1,3,17,7,0.0
14,391,1,4,17,7,0.0
14,391,2,0,17,7,1.0
14,391,2,1,17,7,0.0
14,391,2,2,17,7,0.0
14,391,2,3,17,7,0.0
14,391,2,4,17,7,0.0
15,392,1,0,17,10,0.0
15,392,1,1,17,10,0.0
15,392,1,2,17,10,0.0
15,392,1,3,17,10,0.0
15,392,1,4,17,10,0.0
15,392,2,0,17,10,1.0
15,392,2,1,17,10,0.0
15,392,2,2,17,10,0.0
15,392,2,3,17,10,0.0
15,392,2,4,17,10,0.0
16,393,1,0,17,10,0.0
16,393,1,1,17,10,0.0
16,393,1,2,17,10,0.0
16,393,1,3,17,10,0.0
16,393,1,4,17,10,0.0
16,393,2,0,17,10,1.0
16,393,2,1,17,10,0.0
16,393,2,2,17,10,0.0
16,393,2,3,17,10,0.0
16,393,2,4,17,10,0.0
17,394,1,0,17,8,0.0
17,394,1,1,17,8,0.0
17,394,1,2,17,8,0.0
17,394,1,3,17,8,0.0
17,394,1,4,17,8,0.0
17,394,2,0,17,8,1.0
17,394,2,1,17,8,0.0
17,394,2,2,17,8,0.0
17,394,2,3,17,8,0.0
17,394,2,4,17,8,0.0
18,395,1,0,17,14,0.0
18,395,1,1,17,14,0.0
18,395,1,2,17,14,0.0
18,395,1,3,17,14,0.0
18,395,1,4,17,14,0.0
18,395,2,0,17,14,1.0
18,395,2,1,17,14,0.0
18,395,2,2,17,14,0.0
18,395,2,3,17,14,0.0
18,395,2,4,17,14,0.0
19,396,1,0,17,12,0.0
19,396,1,1,17,12,1.0
19,396,1,2,17,12,0.0
19,396,1,3,17,12,0.0
19,396,1,4,17,12,0.0
19,396,2,0,17,12,0.0
19,396,2,1,17,12,0.0
19,396,2,2,17,12,0.0
19,396,2,3,17,12,0.0
19,396,2,4,17,12,0.0
20,397,1,0,17,19,0.0
20,397,1,1,17,19,1.0
20,397,1,2,17,19,0.0
20,397,1,3,17,19,0.0
20,397,1,4,17,19,0.0
20,397,2,0,17,19,0.0
20,397,2,1,17,19,0.0
20,397,2,2,17,19,0.0
20,397,2,3,17,19,0.0
20,397,2,4,17,19,0.0
21,398,1,0,17,23,0.0
21,398,1,1,17,23,1.0
21,398,1,2,17,23,0.0
21,398,1,3,17,23,0.0
21,398,1,4,17,23,0.0
21,398,2,0,17,23,0.0
21,398,2,1,17,23,0.0
21,398,2,2,17,23,0.0
21,398,2,3,17,23,0.0
21,398,2,4,17,23,0.0
22,399,1,0,17,20,0.0
22,399,1,1,17,20,1.0
22,399,1,2,17,20,0.0
22,399,1,3,17,20,0.0
22,399,1,4,17,20,0.0
22,399,2,0,17,20,0.0
22,399,2,1,17,20,0.0
22,399,2,2,17,20,0.0
22,399,2,3,17,20,0.0
22,399,2,4,17,20,0.0
23,400,1,0,17,14,0.0
23,400,1,1,17,14,1.0
23,400,1,2,17,14,0.0
23,400,1,3,17,14,0.0
23,400,1,4,17,14,0.0
23,400,2,0,17,14,0.0
23,400,2,1,17,14,0.0
23,400,2,2,17,14,0.0
23,400,2,3,17,14,0.0
23,400,2,4,17,14,0.0
24,401,1,0,17,13,0.0
24,401,1,1,17,13,1.0
24,401,1,2,17,13,0.0
24,401,1,3,17,13,0.0
24,401,1,4,17,13,0.0
24,401,2,0,17,13,0.0
24,401,2,1,17,13,0.0
24,401,2,2,17,13,0.0
24,401,2,3,17,13,0.0
24,401,2,4,17,13,0.0
25,402,1,0,17,17,0.0
25,402,1,1,17,17,1.0
25,402,1,2,17,17,0.0
25,402,1,3,17,17,0.0
25,402,1,4,17,17,0.0
25,402,2,0,17,17,0.0
25,402,2,1,17,17,0.0
25,402,2,2,17,17,0.0
25,402,2,3,17,17,0.0
25,402,2,4,17,17,0.0
26,403,1,0,18,25,0.0
26,403,1,1,18,25,1.0
26,403,1,2,18,25,0.0
26,403,1,3,18,25,0.0
26,403,1,4,18,25,0.0
26,403,2,0,18,25,0.0
26,403,2,1,18,25,0.0
26,403,2,2,18,25,0.0
26,403,2,3,18,25,0.0
26,403,2,4,18,25,0.0
27,404,1,0,18,13,0.0
27,404,1,1,18,13,1.0
27,404,1,2,18,13,0.0
27,404,1,3,18,13,0.0
27,404,1,4,18,13,0.0
27,404,2,0,18,13,0.0
27,404,2,1,18,13,0.0
27,404,2,2,18,13,0.0
27,404,2,3,18,13,0.0
27,404,2,4,18,13,0.0
28,405,1,0,18,11,0.0
28,405,1,1,18,11,0.0
28,405,1,2,18,11,0.0
28,405,1,3,18,11,0.0
28,405,1,4,18,11,0.0
28,405,2,0,18,11,0.0
28,405,2,1,18,11,1.0
28,405,2,2,18,11,0.0
28,405,2,3,18,11,0.0
28,405,2,4,18,11,0.0
29,406,1,0,18,13,0.0
29,406,1,1,18,13,0.0
29,406,1,2,18,13,0.0
29,406,1,3,18,13,0.0
29,406,1,4,18,13,0.0
29,406,2,0,18,13,0.0
29,406,2,1,18,13,1.0
29,406,2,2,18,13,0.0
29,406,2,3,18,13,0.0
29,406,2,4,18,13,0.0
30,407,1,0,18,11,0.0
30,407,1,1,18,11,0.0
30,407,1,2,18,11,0.0
30,407,1,3,18,11,0.0
30,407,1,4,18,11,0.0
30,407,2,0,18,11,0.0
30,407,2,1,18,11,1.0
30,407,2,2,18,11,0.0
30,407,2,3,18,11,0.0
30,407,2,4,18,11,0.0
31,408,1,0,18,25,0.0
31,408,1,1,18,25,0.0
31,408,1,2,18,25,0.0
31,408,1,3,18,25,0.0
31,408,1,4,18,25,0.0
31,408,2,0,18,25,0.0
31,408,2,1,18,25,1.0
31,408,2,2,18,25,0.0
31,408,2,3,18,25,0.0
31,408,2,4,18,25,0.0
32,409,1,0,18,6,0.0
32,409,1,1,18,6,0.0
32,409,1,2,18,6,0.0
32,409,1,3,18,6,0.0
32,409,1,4,18,6,0.0
32,409,2,0,18,6,0.0
32,409,2,1,18,6,1.0
32,409,2,2,18,6,0.0
32,409,2,3,18,6,0.0
32,409,2,4,18,6,0.0
33,410,1,0,18,15,0.0
33,410,1,1,18,15,0.0
33,410,1,2,18,15,0.0
33,410,1,3,18,15,0.0
33,410,1,4,18,15,0.0
33,410,2,0,18,15,0.0
33,410,2,1,18,15,1.0
33,410,2,2,18,15,0.0
33,410,2,3,18,15,0.0
33,410,2,4,18,15,0.0
34,411,1,0,18,17,0.0
34,411,1,1,18,17,0.0
34,411,1,2,18,17,0.0
34,411,1,3,18,17,0.0
34,411,1,4,18,17,0.0
34,411,2,0,18,17,0.0
34,411,2,1,18,17,1.0
34,411,2,2,18,17,0.0
34,411,2,3,18,17,0.0
34,411,2,4,18,17,0.0
35,412,1,0,18,23,0.0
35,412,1,1,18,23,0.0
35,412,1,2,18,23,0.0
35,412,1,3,18,23,0.0
35,412,1,4,18,23,0.0
35,412,2,0,18,23,0.0
35,412,2,1,18,23,1.0
35,412,2,2,18,23,0.0
35,412,2,3,18,23,0.0
35,412,2,4,18,23,0.0
36,413,1,0,18,13,0.0
36,413,1,1,18,13,0.0
36,413,1,2,18,13,0.0
36,413,1,3,18,13,0.0
36,413,1,4,18,13,0.0
36,413,2,0,18,13,0.0
36,413,2,1,18,13,1.0
36,413,2,2,18,13,0.0
36,413,2,3,18,13,0.0
36,413,2,4,18,13,0.0
37,414,1,0,18,12,0.0
37,414,1,1,18,12,0.0
37,414,1,2,18,12,1.0
37,414,1,3,18,12,0.0
37,414,1,4,18,12,0.0
37,414,2,0,18,12,0.0
37,414,2,1,18,12,0.0
37,414,2,2,18,12,0.0
37,414,2,3,18,12,0.0
37,414,2,4,18,12,0.0
38,415,1,0,18,13,0.0
38,415,1,1,18,13,0.0
38,415,1,2,18,13,0.0
38,415,1,3,18,13,0.0
38,415,1,4,18,13,0.0
38,415,2,0,18,13,0.0
38,415,2,1,18,13,1.0
38,415,2,2,18,13,0.0
38,415,2,3,18,13,0.0
38,415,2,4,18,13,0.0
39,416,1,0,18,18,0.0
39,416,1,1,18,18,0.0
39,416,1,2,18,18,0.0
39,416,1,3,18,18,0.0
39,416,1,4,18,18,0.0
39,416,2,0,18,18,0.0
39,416,2,1,18,18,1.0
39,416,2,2,18,18,0.0
39,416,2,3,18,18,0.0
39,416,2,4,18,18,0.0
40,417,1,0,18,11,0.0
40,417,1,1,18,11,0.0
40,417,1,2,18,11,1.0
40,417,1,3,18,11,0.0
40,417,1,4,18,11,0.0
40,417,2,0,18,11,0.0
40,417,2,1,18,11,0.0
40,417,2,2,18,11,0.0
40,417,2,3,18,11,0.0
40,417,2,4,18,11,0.0
41,418,1,0,18,16,0.0
41,418,1,1,18,16,0.0
41,418,1,2,18,16,1.0
41,418,1,3,18,16,0.0
41,418,1,4,18,16,0.0
41,418,2,0,18,16,0.0
41,418,2,1,18,16,0.0
41,418,2,2,18,16,0.0
41,418,2,3,18,16,0.0
41,418,2,4,18,16,0.0
42,419,1,0,18,20,0.0
42,419,1,1,18,20,0.0
42,419,1,2,18,20,1.0
42,419,1,3,18,20,0.0
42,419,1,4,18,20,0.0
42,419,2,0,18,20,0.0
42,419,2,1,18,20,0.0
42,419,2,2,18,20,0.0
42,419,2,3,18,20,0.0
42,419,2,4,18,20,0.0
43,420,1,0,18,13,0.0
43,420,1,1,18,13,0.0
43,420,1,2,18,13,1.0
43,420,1,3,18,13,0.0
43,420,1,4,18,13,0.0
43,420,2,0,18,13,0.0
43,420,2,1,18,13,0.0
43,420,2,2,18,13,0.0
43,420,2,3,18,13,0.0
43,420,2,4,18,13,0.0
44,421,1,0,18,14,0.0
44,421,1,1,18,14,0.0
44,421,1,2,18,14,1.0
44,421,1,3,18,14,0.0
44,421,1,4,18,14,0.0
44,421,2,0,18,14,0.0
44,421,2,1,18,14,0.0
44,421,2,2,18,14,0.0
44,421,2,3,18,14,0.0
44,421,2,4,18,14,0.0
45,422,1,0,18,25,0.0
45,422,1,1,18,25,0.0
45,422,1,2,18,25,1.0
45,422,1,3,18,25,0.0
45,422,1,4,18,25,0.0
45,422,2,0,18,25,0.0
45,422,2,1,18,25,0.0
45,422,2,2,18,25,0.0
45,422,2,3,18,25,0.0
45,422,2,4,18,25,0.0
46,423,1,0,18,12,0.0
46,423,1,1,18,12,0.0
46,423,1,2,18,12,1.0
46,423,1,3,18,12,0.0
46,423,1,4,18,12,0.0
46,423,2,0,18,12,0.0
46,423,2,1,18,12,0.0
46,423,2,2,18,12,0.0
46,423,2,3,18,12,0.0
46,423,2,4,18,12,0.0
47,424,1,0,18,10,0.0
47,424,1,1,18,10,0.0
47,424,1,2,18,10,1.0
47,424,1,3,18,10,0.0
47,424,1,4,18,10,0.0
47,424,2,0,18,10,0.0
47,424,2,1,18,10,0.0
47,424,2,2,18,10,0.0
47,424,2,3,18,10,0.0
47,424,2,4,18,10,0.0
48,425,1,0,18,14,0.0
48,425,1,1,18,14,0.0
48,425,1,2,18,14,0.0
48,425,1,3,18,14,0.0
48,425,1,4,18,14,0.0
48,425,2,0,18,14,0.0
48,425,2,1,18,14,0.0
48,425,2,2,18,14,1.0
48,425,2,3,18,14,0.0
48,425,2,4,18,14,0.0
49,426,1,0,18,20,0.0
49,426,1,1,18,20,0.0
49,426,1,2,18,20,0.0
49,426,1,3,18,20,0.0
49,426,1,4,18,20,0.0
49,426,2,0,18,20,0.0
49,426,2,1,18,20,0.0
49,426,2,2,18,20,1.0
49,426,2,3,18,20,0.0
49,426,2,4,18,20,0.0
50,427,1,0,18,6,0.0
50,427,1,1,18,6,0.0
50,427,1,2,18,6,0.0
50,427,1,3,18,6,0.0
50,427,1,4,18,6,0.0
50,427,2,0,18,6,0.0
50,427,2,1,18,6,0.0
50,427,2,2,18,6,1.0
50,427,2,3,18,6,0.0
50,427,2,4,18,6,0.0
51,428,1,0,18,12,0.0
51,428,1,1,18,12,0.0
51,428,1,2,18,12,0.0
51,428,1,3,18,12,0.0
51,428,1,4,18,12,0.0
51,428,2,0,18,12,0.0
51,428,2,1,18,12,0.0
51,428,2,2,18,12,1.0
51,428,2,3,18,12,0.0
51,428,2,4,18,12,0.0
52,429,1,0,18,12,0.0
52,429,1,1,18,12,0.0
52,429,1,2,18,12,0.0
52,429,1,3,18,12,0.0
52,429,1,4,18,12,0.0
52,429,2,0,18,12,0.0
52,429,2,1,18,12,0.0
52,429,2,2,18,12,1.0
52,429,2,3,18,12,0.0
52,429,2,4,18,12,0.0
53,430,1,0,18,13,0.0
53,430,1,1,18,13,0.0
53,430,1,2,18,13,0.0
53,430,1,3,18,13,0.0
53,430,1,4,18,13,0.0
53,430,2,0,18,13,0.0
53,430,2,1,18,13,0.0
53,430,2,2,18,13,1.0
53,430,2,3,18,13,0.0
53,430,2,4,18,13,0.0
54,431,1,0,18,17,0.0
54,431,1,1,18,17,0.0
54,431,1,2,18,17,0.0
54,431,1,3,18,17,0.0
54,431,1,4,18,17,0.0
54,431,2,0,18,17,0.0
54,431,2,1,18,17,0.0
54,431,2,2,18,17,1.0
54,431,2,3,18,17,0.0
54,431,2,4,18,17,0.0
55,432,1,0,18,6,0.0
55,432,1,1,18,6,0.0
55,432,1,2,18,6,0.0
